iso3_epoch,iso3,epoch,mts_pca_3feat_mean,mts_milex_mean,part_n_war_mean,part_n_minor_mean,war_minor_ratio_mean,extraterritorial_share_mean,vdem_v2x_polyarchy_mean,conflict_active_pct,log_brd_mean
NER_2020s,NER,2020s,0.2138503299044458,0.4127858625098611,1.8,6.8,0.2096825396825397,0.8388888888888889,0.43920000000000003,1.0,6.284507225801859
NGA_1990s,NGA,1990s,0.20428450959440855,0.43294759607541605,0.2727272727272727,1.0,0.2037037037037037,1.3888888888888888,0.221,0.8181818181818182,0.0
NGA_2000s,NGA,2000s,0.24098654416248425,0.48717592984732283,0.0,0.3,0.0,0.0,0.43170000000000003,0.2,4.036008985209137
NGA_2010s,NGA,2010s,0.2814536149225245,0.5153306480156358,1.4,2.8,0.317989417989418,0.7555555555555555,0.5202,0.9,7.558568906526004
NGA_2020s,NGA,2020s,0.2983494971268016,0.5322007022003649,2.2,5.0,0.3173015873015873,0.6359523809523809,0.4946,1.0,7.528439287808367
NIC_1990s,NIC,1990s,0.12103701245141066,0.29826776915065056,0.0,0.18181818181818182,0.0,0.0,0.6377272727272727,0.18181818181818182,3.958212387897521
NIC_2000s,NIC,2000s,0.11493320576099683,0.29044590979518886,0.2,0.1,0.6666666666666666,3.0,0.5454,0.1,0.0
NIC_2010s,NIC,2010s,0.14916386332585327,0.3251791472645724,0.0,0.0,0.12857142857142856,1.0,0.321,0.0,0.0
NIC_2020s,NIC,2020s,0.11534943552956518,0.3318766059675109,0.0,0.0,0.12857142857142856,1.0,0.1754,0.0,0.0
NLD_1990s,NLD,1990s,0.37475827565332787,0.6834304726899089,0.18181818181818182,0.0,1.0,1.0,0.8599090909090908,0.18181818181818182,0.0
NLD_2000s,NLD,2000s,0.3652211090375271,0.6822587232151016,0.8,1.0,0.4875,1.5208333333333335,0.8624,0.8,0.0
NLD_2010s,NLD,2010s,0.35039004233140664,0.6773690248796491,0.8,1.8,0.39166666666666666,1.3833333333333333,0.8755000000000001,1.0,0.0
NLD_2020s,NLD,2020s,0.3973478976264935,0.702154145013575,0.2,2.6,0.06666666666666667,1.0,0.85,1.0,0.0
NOR_1990s,NOR,1990s,0.3431571624868265,0.6035218671933961,0.18181818181818182,0.0,1.0,1.0,0.8792727272727273,0.18181818181818182,0.0
NOR_2000s,NOR,2000s,0.32976008272875185,0.6116709420761277,0.8,1.0,0.5083333333333333,1.6458333333333335,0.8949999999999999,0.8,0.0
NOR_2010s,NOR,2010s,0.34505212145797426,0.6274481780380902,0.5,2.1,0.25,1.65,0.8955,1.0,0.0
NOR_2020s,NOR,2020s,0.37696240983164614,0.6531445050464316,0.2,1.6,0.1,1.0,0.8902000000000001,1.0,0.0
NPL_1990s,NPL,1990s,0.12393267001667861,0.32960780015733104,0.0,0.36363636363636365,0.0,0.0,0.35954545454545456,0.36363636363636365,3.8187108282864943
NPL_2000s,NPL,2000s,0.1748469737679023,0.3955522201498871,0.4,0.3,0.5714285714285714,0.0,0.3195,0.7,6.849596364808605
NPL_2010s,NPL,2010s,0.1872833674461673,0.433720856705463,0.0,2.4,0.0,1.7857142857142858,0.5612,0.7,0.0
NPL_2020s,NPL,2020s,0.15598056122978157,0.4434432366051687,0.2,5.8,0.02222222222222222,1.4266666666666665,0.6384000000000001,1.0,0.0
NZL_1990s,NZL,1990s,0.28417587718846254,0.5517565369610792,0.0,0.0,0.12857142857142856,1.0,0.8740000000000001,0.0,0.0
NZL_2000s,NZL,2000s,0.2611177513995263,0.5464340210336041,0.4,0.6,0.42857142857142855,1.2857142857142858,0.8811,0.7,0.0
NZL_2010s,NZL,2010s,0.25870084906676005,0.5536564952665385,0.5,0.5,0.5833333333333334,1.5,0.8868,0.6,0.0
NZL_2020s,NZL,2020s,0.3248378174900558,0.5774573464173961,0.0,0.2,0.0,1.0,0.8764,0.2,0.0
OMN_1990s,OMN,1990s,0.29962688455648373,0.5570399769520352,0.09090909090909091,0.0,1.0,1.0,0.015000000000000001,0.09090909090909091,0.0
OMN_2000s,OMN,2000s,0.3238563589964372,0.5916804440099418,0.0,0.0,0.12857142857142856,1.0,0.1391,0.0,0.0
OMN_2010s,OMN,2010s,0.3647694632984302,0.6442600499020659,0.0,0.0,0.12857142857142856,1.0,0.1712,0.0,0.0
OMN_2020s,OMN,2020s,0.2723850609493522,0.6274723980332989,0.0,0.0,0.12857142857142856,1.0,0.1734,0.0,0.0
PAK_1990s,PAK,1990s,0.386206496853287,0.6147520711837227,0.09090909090909091,1.1818181818181819,0.05,0.05,0.37018181818181817,0.9090909090909091,2.9633968929110543
PAK_2000s,PAK,2000s,0.3791215663061283,0.6303824884323525,0.7,2.5,0.1619047619047619,0.5333333333333333,0.3294,1.0,6.956545443151569
PAK_2010s,PAK,2010s,0.40188460673989096,0.656939082168994,1.6,5.4,0.2547222222222222,0.520952380952381,0.4389,1.0,7.579321251508478
PAK_2020s,PAK,2020s,0.4105158189042137,0.6701719884106254,0.4,6.4,0.07333333333333333,0.530952380952381,0.35940000000000005,1.0,6.70294268435265
PAN_1990s,PAN,1990s,0.1328962367402472,0.37040667248462233,0.0,0.18181818181818182,0.0,0.0,0.6315454545454545,0.09090909090909091,2.0794415416798357
PAN_2000s,PAN,2000s,0.0,0.0,0.0,0.0,0.12857142857142856,1.0,0.7363999999999999,0.0,0.0
PAN_2010s,PAN,2010s,0.0,0.0,0.0,0.0,0.12857142857142856,1.0,0.7437,0.0,0.0
PAN_2020s,PAN,2020s,0.0,0.0,0.0,0.0,0.12857142857142856,1.0,0.7262,0.0,0.0
PER_1990s,PER,1990s,0.3065433154779225,0.5483824422147328,0.2727272727272727,1.2727272727272727,0.13636363636363635,0.0,0.39190909090909093,1.0,6.3805846797101164
PER_2000s,PER,2000s,0.2781000572937064,0.5425591702560799,0.0,0.3,0.0,0.0,0.7493000000000001,0.3,2.580216829592325
PER_2010s,PER,2010s,0.29261731260513024,0.5800160620402364,0.0,0.7,0.0,1.0,0.8090999999999999,0.6,1.33500106673234
PER_2020s,PER,2020s,0.27557657877917,0.5779238820017196,0.0,1.6,0.0,1.4,0.7327999999999999,1.0,0.0
PHL_1990s,PHL,1990s,0.2832727731194628,0.5591853992666758,0.18181818181818182,2.1818181818181817,0.11363636363636363,0.0,0.5578181818181819,1.0,6.241869471006048
PHL_2000s,PHL,2000s,0.2541250322563567,0.5699116518384634,0.3,3.1,0.06666666666666667,0.1,0.49770000000000003,1.0,6.589476532552888
PHL_2010s,PHL,2010s,0.3046209060958992,0.5925938933532768,0.1,3.4,0.03333333333333333,0.0,0.495,1.0,6.300051580239659
PHL_2020s,PHL,2020s,0.3530449574224053,0.618207450776601,0.0,2.4,0.0,0.06666666666666667,0.41079999999999994,1.0,5.527045296156147
PNG_1990s,PNG,1990s,0.15052431508423975,0.34898089246192326,0.0,0.5454545454545454,0.0,0.0,0.5426363636363637,0.5454545454545454,3.1930917077124863
PNG_2000s,PNG,2000s,0.10429183689200874,0.29703560681444874,0.0,0.0,0.12857142857142856,1.0,0.5242,0.0,0.0
PNG_2010s,PNG,2010s,0.12192368873608257,0.32372379453675426,0.0,0.0,0.12857142857142856,1.0,0.45570000000000005,0.0,0.0
PNG_2020s,PNG,2020s,0.13921033665587984,0.33076026196088987,0.0,0.0,0.12857142857142856,1.0,0.461,0.0,0.0
POL_1990s,POL,1990s,0.3121105960906779,0.6383123927086198,0.09090909090909091,0.0,1.0,1.0,0.8221818181818182,0.09090909090909091,0.0
POL_2000s,POL,2000s,0.3655286292303671,0.6550128732797524,1.2,1.7,0.41111111111111115,1.6481481481481481,0.8823000000000001,0.9,0.0
POL_2010s,POL,2010s,0.3602670315154927,0.6828293303025192,0.5,0.3,0.7,1.6,0.8131,0.5,0.0
POL_2020s,POL,2020s,0.40271075927177247,0.7256164867529573,0.0,0.0,0.12857142857142856,1.0,0.6218,0.0,0.0
PRT_1990s,PRT,1990s,0.29734042204337646,0.5762539494841153,0.18181818181818182,0.0,1.0,1.0,0.8643636363636363,0.18181818181818182,0.0
PRT_2000s,PRT,2000s,0.29791847527349263,0.5887392406971215,0.7,0.7,0.6222222222222222,1.777777777777778,0.883,0.6,0.0
PRT_2010s,PRT,2010s,0.286943389693122,0.5927912751125308,0.5,1.9,0.35,1.5166666666666666,0.8893000000000001,1.0,0.0
PRT_2020s,PRT,2020s,0.27760639002171017,0.5964809392004204,0.2,3.0,0.06666666666666667,1.1333333333333333,0.8614,1.0,0.0
PRY_1990s,PRY,1990s,0.15636253057876537,0.40472371066818585,0.0,0.09090909090909091,0.0,0.0,0.4656363636363636,0.09090909090909091,2.6835090921860925
PRY_2000s,PRY,2000s,0.14177443929441777,0.3754024573402328,0.0,0.0,0.12857142857142856,1.0,0.5816,0.0,0.0
PRY_2010s,PRY,2010s,0.16271225523836308,0.41887416230314994,0.0,0.2,0.0,1.0,0.6003000000000001,0.2,0.0
PRY_2020s,PRY,2020s,0.15905044628231133,0.43113024461395,0.0,0.2,0.0,1.0,0.5782,0.2,0.0
QAT_1990s,QAT,1990s,0.29935453214781393,0.5571297237280541,0.09090909090909091,0.0,1.0,1.0,0.016727272727272726,0.09090909090909091,0.0
QAT_2000s,QAT,2000s,0.22035846611673102,0.5408498756501005,0.0,0.0,0.12857142857142856,1.0,0.0344,0.0,0.0
QAT_2010s,QAT,2010s,0.28106729629245275,0.5599141786015495,0.3,0.0,1.0,1.0,0.0412,0.3,0.0
QAT_2020s,QAT,2020s,0.44402060068840676,0.6895254999256328,0.0,0.0,0.12857142857142856,1.0,0.0774,0.0,0.0
ROU_1990s,ROU,1990s,0.327296381581496,0.5918228467517376,0.0,0.18181818181818182,0.0,0.0,0.5382727272727273,0.09090909090909091,3.1627863582171574
ROU_2000s,ROU,2000s,0.3048860997008586,0.5720876717820341,1.1,1.9,0.3041666666666667,1.625,0.6123000000000001,0.8,0.0
ROU_2010s,ROU,2010s,0.2914683022785398,0.5891100724773424,0.5,2.1,0.3333333333333333,1.45,0.6972,1.0,0.0
ROU_2020s,ROU,2020s,0.3537398473980783,0.6339036355916818,0.2,3.0,0.06666666666666667,1.1333333333333333,0.7134,1.0,0.0
RUS_1990s,RUS,1990s,0.3461477496755208,0.7687056232889209,0.6363636363636364,1.0,0.3625,0.875,0.4028181818181818,0.7272727272727273,6.919144717836868
RUS_2000s,RUS,2000s,0.30427451550012535,0.7524052621785314,0.3,0.9,0.3,0.05,0.33599999999999997,1.0,6.785135565434226
RUS_2010s,RUS,2010s,0.3824652059334419,0.7980377847986093,1.3,2.2,0.2578571428571429,0.575,0.2735,1.0,5.327876168789581
RUS_2020s,RUS,2020s,0.37219211103601424,0.8238404888852164,1.4,4.4,0.2311111111111111,0.86,0.21339999999999998,1.0,3.751854253275325
RWA_1990s,RWA,1990s,0.1524969008053241,0.3294614870798482,0.7272727272727273,0.45454545454545453,0.5555555555555556,0.2222222222222222,0.16672727272727272,0.8181818181818182,6.33971776401048
RWA_2000s,RWA,2000s,0.1440095415332099,0.31624109737926087,0.2,0.4,0.375,0.25,0.16970000000000002,0.4,6.015913227510292
RWA_2010s,RWA,2010s,0.15288643976679853,0.3312044283086477,0.1,2.3,0.02,0.9333333333333332,0.22269999999999998,1.0,4.355425952876702
RWA_2020s,RWA,2020s,0.1822833618646754,0.36948256990308925,0.0,4.2,0.0,0.96,0.217,1.0,4.219507705176107
SAU_1990s,SAU,1990s,0.4690135980254345,0.739517946594976,0.09090909090909091,0.0,1.0,1.0,0.01490909090909091,0.09090909090909091,0.0
SAU_2000s,SAU,2000s,0.4260607568423206,0.7697364650317312,0.0,0.4,0.0,1.0,0.0184,0.4,0.0
SAU_2010s,SAU,2010s,0.48487121688203044,0.8112396421315495,0.9,0.1,0.9166666666666666,1.0,0.017,0.6,0.0
SAU_2020s,SAU,2020s,0.4746124892212088,0.8081816592042778,0.6,0.4,0.6,1.0,0.014599999999999998,1.0,0.0
SDN_1990s,SDN,1990s,0.33725713677898356,0.6212651057107856,0.8181818181818182,0.5454545454545454,0.6363636363636364,0.0,0.11636363636363636,1.0,7.751475318021456
SDN_2000s,SDN,2000s,0.4285969388074046,0.6965679928158505,0.5,2.0,0.26666666666666666,0.15,0.1826,1.0,7.370734293290908
SDN_2010s,SDN,2010s,0.3796453333950197,0.6752187591930815,0.8,2.5,0.3083333333333333,0.3833333333333333,0.2145,1.0,6.68748260275961
SDN_2020s,SDN,2020s,0.22256236399773857,0.5902834481401159,1.0,1.0,0.5666666666666667,0.4,0.1528,1.0,7.617267813628347
SEN_1990s,SEN,1990s,0.12902027817118816,0.34857037805606333,0.09090909090909091,0.7272727272727273,0.125,0.3125,0.5890909090909091,0.7272727272727273,4.724971385800712
SEN_2000s,SEN,2000s,0.15916893713904307,0.3688471592743416,0.0,0.3,0.0,0.0,0.672,0.3,2.5572273113676265
SEN_2010s,SEN,2010s,0.20286956262998915,0.40949393331895223,0.0,2.5,0.0,1.5625,0.705,0.8,1.252762968495368
SEN_2020s,SEN,2020s,0.25080502530002524,0.446039978827505,0.2,3.0,0.06666666666666667,1.1333333333333333,0.6716,1.0,0.0
SGP_1990s,SGP,1990s,0.37007392463870264,0.6261302988822123,0.0,0.0,0.12857142857142856,1.0,0.3645454545454545,0.0,0.0
SGP_2000s,SGP,2000s,0.3859938672720425,0.6635107097345813,0.1,0.1,0.5,2.0,0.3809,0.1,0.0
SGP_2010s,SGP,2010s,0.38844080848332463,0.6728402380680446,0.4,0.3,0.625,1.75,0.4117,0.4,0.0
SGP_2020s,SGP,2020s,0.38385342299488123,0.6849992252978658,0.0,0.2,0.0,1.0,0.403,0.2,0.0
SLE_1990s,SLE,1990s,0.11197027976869149,0.23673101009463018,0.36363636363636365,1.0,0.25925925925925924,0.05555555555555555,0.2030909090909091,0.8181818181818182,6.912652359594838
SLE_2000s,SLE,2000s,0.09770625734771717,0.2589541163049594,0.0,0.3,0.0,0.0,0.46950000000000003,0.2,3.784189633918261
SLE_2010s,SLE,2010s,0.10227453915602895,0.26852525222282647,0.7,1.9,0.35416666666666663,1.3958333333333333,0.5214000000000001,0.8,0.0
SLE_2020s,SLE,2020s,0.09685712885534264,0.278024580573608,1.2,1.6,0.5,1.0,0.5352,1.0,0.0
SLV_1990s,SLV,1990s,0.1736863332249004,0.41322274590698793,0.09090909090909091,0.18181818181818182,0.3333333333333333,0.0,0.38436363636363635,0.2727272727272727,6.280055297495981
SLV_2000s,SLV,2000s,0.15711238279625872,0.39108246393577056,0.7,0.9,0.5138888888888888,2.6666666666666665,0.5489,0.6,0.0
SLV_2010s,SLV,2010s,0.16758400802729548,0.4100916273896341,0.4,1.4,0.3333333333333333,1.4444444444444444,0.6351,0.9,0.0
SLV_2020s,SLV,2020s,0.1894200746667729,0.43939108559725665,0.2,1.4,0.125,1.0,0.4022,0.8,0.0
SRB_1990s,SRB,1990s,0.22803815740118755,0.5259278532703042,0.5454545454545454,0.6363636363636364,0.6133333333333333,0.5666666666666667,0.25363636363636366,0.45454545454545453,6.2720190056355305
SRB_2000s,SRB,2000s,0.20212162020021185,0.5246201616376445,0.0,0.0,0.12857142857142856,1.0,0.5984,0.0,0.0
SRB_2010s,SRB,2010s,0.22162079157388312,0.5126874580000752,0.0,0.6,0.0,1.2,0.46799999999999997,0.5,0.0
SRB_2020s,SRB,2020s,0.3203735939588244,0.5465152657640763,0.0,1.6,0.0,1.4,0.34340000000000004,1.0,0.0
SSD_2000s,SSD,2000s,0.18873348798601797,0.36911278572909056,0.0,0.0,0.12857142857142856,1.0,0.4992,0.0,0.0
SSD_2010s,SSD,2010s,0.19209781537760953,0.3140550166574073,0.1,1.6,0.05555555555555555,0.19444444444444445,0.16833333333333333,0.9,6.273631438871653
SVK_1990s,SVK,1990s,0.2548662218062772,0.5345085470809704,0.0,0.0,0.12857142857142856,1.0,0.7384285714285713,0.0,0.0
SVK_2000s,SVK,2000s,0.2100055582469687,0.5311952347996115,1.0,1.4,0.38571428571428573,1.8333333333333335,0.8402,0.7,0.0
SVK_2010s,SVK,2010s,0.2198025785730044,0.5225602820469436,0.5,0.3,0.7,1.6,0.8379,0.5,0.0
SVK_2020s,SVK,2020s,0.26552030104382174,0.5630187409893926,0.0,0.0,0.12857142857142856,1.0,0.8148,0.0,0.0
SVN_1990s,SVN,1990s,0.2265366402781969,0.4510221128083705,0.0,0.09090909090909091,0.0,1.0,0.7661818181818181,0.09090909090909091,0.0
SVN_2000s,SVN,2000s,0.2101203496672437,0.47044236674994966,0.4,0.2,0.75,1.5,0.835,0.4,0.0
SVN_2010s,SVN,2010s,0.17987019404234064,0.4609369095317787,0.5,0.3,0.7,1.6,0.8519,0.5,0.0
SVN_2020s,SVN,2020s,0.21081144696285548,0.4860785256502852,0.0,0.0,0.12857142857142856,1.0,0.752,0.0,0.0
SWE_1990s,SWE,1990s,0.3401438956865954,0.6316849741494955,0.0,0.0,0.12857142857142856,1.0,0.9112727272727273,0.0,0.0
SWE_2000s,SWE,2000s,0.3232589513434697,0.6247546310099846,0.4,0.2,0.75,1.5,0.9115,0.4,0.0
SWE_2010s,SWE,2010s,0.2992959002240429,0.6226761918760587,0.5,2.5,0.25,1.6666666666666667,0.9126000000000001,1.0,0.0
SWE_2020s,SWE,2020s,0.32846739221470755,0.652390819451226,0.2,2.4,0.08333333333333333,1.1666666666666665,0.8914,0.8,0.0
SWZ_1990s,SWZ,1990s,0.08750234579793482,0.24448588382799674,0.0,0.0,0.12857142857142856,1.0,0.12000000000000001,0.0,0.0
SWZ_2000s,SWZ,2000s,0.10519998322120865,0.2847771636570695,0.0,0.0,0.12857142857142856,1.0,0.12589999999999998,0.0,0.0
SWZ_2010s,SWZ,2010s,0.11241486642905456,0.31796368830053195,0.0,0.0,0.12857142857142856,1.0,0.1295,0.0,0.0
SWZ_2020s,SWZ,2020s,0.11800128519363229,0.31835924731431553,0.0,0.0,0.12857142857142856,1.0,0.1238,0.0,0.0
SYC_1990s,SYC,1990s,0.07746697771108797,0.2079754112460108,0.0,0.0,0.12857142857142856,1.0,0.31154545454545457,0.0,0.0
SYC_2000s,SYC,2000s,0.07668324265834048,0.19551438302840388,0.0,0.0,0.12857142857142856,1.0,0.4244,0.0,0.0
SYC_2010s,SYC,2010s,0.10492501715781435,0.21349632273261573,0.0,0.0,0.12857142857142856,1.0,0.5347999999999999,0.0,0.0
SYC_2020s,SYC,2020s,0.10173032956543544,0.24476589212036942,0.0,0.0,0.12857142857142856,1.0,0.7154,0.0,0.0
TCD_1990s,TCD,1990s,0.12919868206119428,0.2857238791211899,0.5454545454545454,2.4545454545454546,0.16481481481481483,0.4444444444444444,0.1929090909090909,0.8181818181818182,5.747074144289504
TCD_2000s,TCD,2000s,0.17565875260830027,0.3691565592783436,0.1,1.3,0.03333333333333333,0.2,0.27590000000000003,1.0,6.015425184552825
TCD_2010s,TCD,2010s,0.2094708087281571,0.4393651490698607,0.6,3.6,0.12098765432098764,1.0666666666666667,0.2752,0.9,4.212127597878484
TCD_2020s,TCD,2020s,0.2195188787658829,0.4364873317199126,0.8,4.4,0.12,0.7933333333333333,0.188,1.0,5.053694783556702
TGO_1990s,TGO,1990s,0.13776668479200913,0.3095553565113321,0.0,0.0,0.12857142857142856,1.0,0.2726363636363636,0.0,0.0
TGO_2000s,TGO,2000s,0.10151735529584305,0.2881281746837382,0.0,0.0,0.12857142857142856,1.0,0.3396,0.0,0.0
TGO_2010s,TGO,2010s,0.12813814569454562,0.3266791748996896,0.0,2.3,0.0,1.8571428571428572,0.4347,0.7,0.0
TGO_2020s,TGO,2020s,0.19042296986112417,0.39731731034054485,0.4,3.8,0.08,0.9366666666666668,0.3916,1.0,3.126760535960395
THA_1990s,THA,1990s,0.3590301806829748,0.6070752889891018,0.0,0.0,0.12857142857142856,1.0,0.3926363636363636,0.0,0.0
THA_2000s,THA,2000s,0.31109298764849447,0.5897543272035135,0.0,0.7,0.0,0.0,0.44000000000000006,0.7,4.6839813664123815
THA_2010s,THA,2010s,0.3538807214933069,0.6267982438116109,0.0,1.3,0.0,0.1,0.2826,1.0,4.4520190064939165
THA_2020s,THA,2020s,0.3454873131420016,0.6302211018178907,0.0,1.0,0.0,0.0,0.266,1.0,3.6000482404073204
TJK_1990s,TJK,1990s,0.09935039190658865,0.24559539832796928,0.2727272727272727,0.5454545454545454,0.35714285714285715,0.0,0.21869999999999998,0.6363636363636364,6.702853422547718
TJK_2000s,TJK,2000s,0.10415023756836025,0.25706736052213613,0.0,0.1,0.0,0.0,0.2352,0.1,1.7227665977411035
TJK_2010s,TJK,2010s,0.1348774037939977,0.3193436678828479,0.0,1.1,0.0,1.0,0.1933,0.6,3.1654750481410856
TJK_2020s,TJK,2020s,0.13763411117424246,0.3681259618057215,0.0,0.4,0.0,0.0,0.16740000000000002,0.4,0.0
TKM_1990s,TKM,1990s,0.13708315851207703,0.36847342237861835,0.0,0.0,0.12857142857142856,1.0,0.1507777777777778,0.0,0.0
TLS_2000s,TLS,2000s,0.10515427918714448,0.271031295315519,0.0,0.0,0.12857142857142856,1.0,0.5203,0.0,0.0
TLS_2010s,TLS,2010s,0.10938669101394627,0.2640248540553522,0.0,0.0,0.12857142857142856,1.0,0.6549,0.0,0.0
TLS_2020s,TLS,2020s,0.09984394634162677,0.28091674926273097,0.0,0.0,0.12857142857142856,1.0,0.7058,0.0,0.0
TTO_1990s,TTO,1990s,0.11274947399643356,0.3195409239711713,0.0,0.09090909090909091,0.0,0.0,0.7672727272727272,0.09090909090909091,1.5141277326297755
TTO_2000s,TTO,2000s,0.1345673496688866,0.35988936599070476,0.0,0.0,0.12857142857142856,1.0,0.7791,0.0,0.0
TTO_2010s,TTO,2010s,0.17489784983435716,0.3913242179417265,0.0,0.0,0.12857142857142856,1.0,0.7905,0.0,0.0
TTO_2020s,TTO,2020s,0.15356087862753576,0.3913051727032693,0.0,0.0,0.12857142857142856,1.0,0.7816000000000001,0.0,0.0
TUN_1990s,TUN,1990s,0.22510617126972024,0.4261989812792981,0.0,0.0,0.12857142857142856,1.0,0.18509090909090908,0.0,0.0
TUN_2000s,TUN,2000s,0.18591526075099457,0.4467767682556376,0.0,0.0,0.12857142857142856,1.0,0.1902,0.0,0.0
TUN_2010s,TUN,2010s,0.2471666305451909,0.4912548734949141,0.0,2.3,0.0,0.8809523809523808,0.6428,0.7,3.086486636822455
TUN_2020s,TUN,2020s,0.2692965620501274,0.519555912494699,0.2,3.0,0.06666666666666667,1.1333333333333333,0.4768,1.0,0.0
TUR_1990s,TUR,1990s,0.417433605703674,0.6585681833339546,0.9090909090909091,0.5454545454545454,0.6666666666666666,0.07575757575757575,0.5331818181818182,1.0,7.712484490465917
TUR_2000s,TUR,2000s,0.39376596660138685,0.6693289854128542,0.5,1.5,0.21666666666666665,0.4,0.6122,1.0,5.493472881322077
TUR_2010s,TUR,2010s,0.39822378563968774,0.6832825848811691,0.7,2.5,0.2833333333333333,0.7133333333333333,0.40199999999999997,1.0,6.726113491092939
TUR_2020s,TUR,2020s,0.3869003480168986,0.7128037700874529,1.0,3.4,0.24,0.76,0.28759999999999997,1.0,6.096274911460327
TZA_1990s,TZA,1990s,0.147411686820029,0.3660415354577138,0.0,0.0,0.12857142857142856,1.0,0.40854545454545454,0.0,0.0
TZA_2000s,TZA,2000s,0.17117495350995562,0.38649005955534316,0.0,0.0,0.12857142857142856,1.0,0.45220000000000005,0.0,0.0
TZA_2010s,TZA,2010s,0.2216862833202816,0.44756531751269985,0.1,2.6,0.041666666666666664,1.4583333333333333,0.43870000000000003,0.6,0.0
TZA_2020s,TZA,2020s,0.1992678594904807,0.48367615941331954,0.0,7.0,0.0,1.5166666666666666,0.3936,1.0,1.791759469228055
UGA_1990s,UGA,1990s,0.16559349753851424,0.3712195392786613,0.36363636363636365,1.7272727272727273,0.11666666666666665,0.25,0.266,0.9090909090909091,6.360831335043668
UGA_2000s,UGA,2000s,0.196034358536557,0.4132030315105054,0.2,1.2,0.15,0.05,0.2931,1.0,6.258242135442253
UGA_2010s,UGA,2010s,0.23136953660871695,0.445300375072227,0.8,1.4,0.4333333333333333,0.5833333333333333,0.3014,1.0,5.147494476813453
UGA_2020s,UGA,2020s,0.24491812935660198,0.503887513289748,1.0,1.8,0.5,1.05,0.2696,1.0,1.791759469228055
UKR_1990s,UKR,1990s,0.18629406607414026,0.5246747875589282,0.0,0.0,0.12857142857142856,1.0,0.4891,0.0,0.0
UKR_2000s,UKR,2000s,0.20011478802089674,0.5652289139363464,0.5,0.5,0.5,2.5,0.47829999999999995,0.4,0.0
UKR_2010s,UKR,2010s,0.25022716441555193,0.6036631155657972,0.9,1.6,0.36333333333333334,0.7866666666666667,0.4563,1.0,6.744412480785964
UKR_2020s,UKR,2020s,0.4378787093992937,0.7270345233167322,0.6,3.0,0.425,0.5666666666666667,0.4516,1.0,4.504244267398131
URY_1990s,URY,1990s,0.26001408719130303,0.5052020998813125,0.0,0.0,0.12857142857142856,1.0,0.8514545454545455,0.0,0.0
URY_2000s,URY,2000s,0.2242149603032757,0.4949365240918895,0.0,0.0,0.12857142857142856,1.0,0.8826,0.0,0.0
URY_2010s,URY,2010s,0.20985855092490344,0.5148017293680559,0.0,0.0,0.12857142857142856,1.0,0.9031,0.0,0.0
URY_2020s,URY,2020s,0.2342141424526031,0.5290486655041902,0.0,0.0,0.12857142857142856,1.0,0.8432000000000001,0.0,0.0
USA_1990s,USA,1990s,0.5042355537305789,0.9648408519462297,0.18181818181818182,0.09090909090909091,0.6666666666666666,0.6666666666666666,0.8674545454545455,0.2727272727272727,0.0
USA_2000s,USA,2000s,0.5061820997449746,0.9784287783816463,1.5,2.3,0.39814814814814814,1.0,0.8661,0.9,6.049733455231958
USA_2010s,USA,2010s,0.5093042322897452,0.9888348791488385,2.7,4.8,0.37596320346320344,1.0575757575757576,0.8759,1.0,4.863680881139593
USA_2020s,USA,2020s,0.5158440820024552,0.991916333061462,1.6,6.4,0.20272727272727273,1.02,0.8337999999999999,1.0,0.0
UZB_1990s,UZB,1990s,0.09111449429900116,0.2631524862048157,0.18181818181818182,0.2727272727272727,0.375,1.0,0.183,0.36363636363636365,1.9588135538912212
UZB_2000s,UZB,2000s,0.12380660082279553,0.27582613349122415,0.0,0.2,0.0,0.0,0.15889999999999999,0.2,3.9473901492654373
UZB_2010s,UZB,2010s,0.309825235621252,0.539125167961085,0.0,0.0,0.12857142857142856,1.0,0.17370000000000002,0.0,0.0
VNM_1990s,VNM,1990s,0.24474215358001702,0.5192545875716282,0.0,0.2727272727272727,0.0,3.0,0.1531818181818182,0.09090909090909091,0.0
VNM_2000s,VNM,2000s,0.30609649931350497,0.5681171537744883,0.0,0.0,0.12857142857142856,1.0,0.1486,0.0,0.0
VNM_2010s,VNM,2010s,0.3783708065049975,0.6305784201171443,0.0,0.1,0.0,1.0,0.1561,0.1,0.0
VNM_2020s,VNM,2020s,0.33217709622957675,0.647082082191542,0.0,0.2,0.0,1.0,0.1678,0.2,0.0
XKX_2000s,XKX,2000s,0.05255402908088505,0.1510268407973896,0.0,0.0,0.12857142857142856,1.0,0.4992,0.0,0.0
XKX_2010s,XKX,2010s,0.1075048145626524,0.2961292103615998,0.0,0.0,0.12857142857142856,1.0,0.4992,0.0,0.0
XKX_2020s,XKX,2020s,0.15566035919802895,0.34336726828561825,0.0,0.0,0.12857142857142856,1.0,0.4992,0.0,0.0
ZAF_1990s,ZAF,1990s,0.289439736901639,0.5818113595765175,0.0,0.18181818181818182,0.0,0.5,0.4485454545454546,0.18181818181818182,3.520998581474776
ZAF_2000s,ZAF,2000s,0.28829429324914924,0.5793897151378747,0.0,0.0,0.12857142857142856,1.0,0.7622,0.0,0.0
ZAF_2010s,ZAF,2010s,0.25698991448529973,0.5905491764843405,0.1,2.1,0.04,1.65,0.7576,0.5,0.0
